"","state","Date"
"6805","FL",2015-01-05
"6806","AL",2015-01-05
"6807","CA",2015-01-05
"7394","GA",2015-01-05
"7395","MD",2015-01-05
"7396","MI",2015-01-05
"6797","OH",2015-01-06
"6798","AZ",2015-01-06
"6799","CA",2015-01-06
"6800","PA",2015-01-06
"6801","OH",2015-01-06
"6802","IL",2015-01-06
"7345","AZ",2015-01-07
"7346","WA",2015-01-07
"7389","CA",2015-01-07
"7390","MI",2015-01-07
"7391","FL",2015-01-07
"7392","TX",2015-01-07
"7393","NJ",2015-01-07
"7334","WV",2015-01-08
"7335","MT",2015-01-08
"7336","AK",2015-01-08
"7337","GA",2015-01-08
"7338","GA",2015-01-08
"7339","ID",2015-01-08
"7340","TX",2015-01-08
"7341","CA",2015-01-08
"7342","NH",2015-01-08
"7343","NJ",2015-01-08
"7344","IN",2015-01-08
"7325","VT",2015-01-09
"7326","NY",2015-01-09
"7327","FL",2015-01-09
"7328","NJ",2015-01-09
"7329","MN",2015-01-09
"7330","FL",2015-01-09
"7331","CT",2015-01-09
"7332","IL",2015-01-09
"7333","MN",2015-01-09
"6796","AR",2015-01-10
"7315","MN",2015-01-10
"7316","OH",2015-01-10
"7317","WI",2015-01-10
"7318","MD",2015-01-10
"7319","MD",2015-01-10
"7320","VT",2015-01-10
"7321","OH",2015-01-10
"7322","MN",2015-01-10
"7323","IL",2015-01-10
"7324","IL",2015-01-10
"8019","AZ",2015-01-10
"6293","MA",2015-01-11
"6294","SD",2015-01-11
"6295","TN",2015-01-11
"6296","TN",2015-01-11
"6297","FL",2015-01-11
"6298","UT",2015-01-11
"6299","PA",2015-01-11
"6300","MI",2015-01-11
"6795","PA",2015-01-11
"8403","SC",2015-01-11
"6288","NM",2015-01-12
"6289","CA",2015-01-12
"6290","AZ",2015-01-12
"6291","CA",2015-01-12
"6292","OH",2015-01-12
"6283","OH",2015-01-13
"6284","MT",2015-01-13
"6285","CA",2015-01-13
"6286","CA",2015-01-13
"6287","NY",2015-01-13
"6280","OH",2015-01-14
"6281","IL",2015-01-14
"6282","IL",2015-01-14
"6269","MN",2015-01-15
"6270","WA",2015-01-15
"6271","NH",2015-01-15
"6272","MO",2015-01-15
"6273","MI",2015-01-15
"6274","NH",2015-01-15
"6275","CA",2015-01-15
"6276","WA",2015-01-15
"6277","TX",2015-01-15
"6278","NM",2015-01-15
"6279","NM",2015-01-15
"6794","CA",2015-01-15
"7314","NV",2015-01-15
"8018","PA",2015-01-15
"6267","FL",2015-01-16
"6268","FL",2015-01-16
"6792","OR",2015-01-16
"6793","OR",2015-01-16
"7309","TX",2015-01-16
"7310","FL",2015-01-16
"7311","MT",2015-01-16
"7312","LA",2015-01-16
"7313","CO",2015-01-16
"8016","WV",2015-01-16
"8017","KY",2015-01-16
"6254","NH",2015-01-17
"6255","FL",2015-01-17
"6256","HI",2015-01-17
"6257","FL",2015-01-17
"6258","LA",2015-01-17
"6259","WV",2015-01-17
"6260","FL",2015-01-17
"6261","AL",2015-01-17
"6262","TX",2015-01-17
"6263","PA",2015-01-17
"6264","AL",2015-01-17
"6265","NV",2015-01-17
"6266","OH",2015-01-17
"6791","MD",2015-01-17
"7308","CA",2015-01-17
"8015","MN",2015-01-17
"6249","MT",2015-01-18
"6250","AL",2015-01-18
"6251","FL",2015-01-18
"6252","CO",2015-01-18
"6253","CO",2015-01-18
"6789","NC",2015-01-18
"6790","AZ",2015-01-18
"7305","FL",2015-01-18
"7306","WI",2015-01-18
"7307","MT",2015-01-18
"8011","PA",2015-01-18
"8012","FL",2015-01-18
"8013","AL",2015-01-18
"8014","AZ",2015-01-18
"6248","NJ",2015-01-19
"6786","OR",2015-01-19
"6787","WA",2015-01-19
"6788","AR",2015-01-19
"7301","OH",2015-01-19
"7302","AZ",2015-01-19
"7303","FL",2015-01-19
"7304","WV",2015-01-19
"8009","MI",2015-01-19
"8010","NC",2015-01-19
"6245","FL",2015-01-20
"6246","TX",2015-01-20
"6247","WA",2015-01-20
"6783","GA",2015-01-20
"6784","NM",2015-01-20
"6785","CA",2015-01-20
"7252","SC",2015-01-20
"7299","FL",2015-01-20
"7300","FL",2015-01-20
"8008","PA",2015-01-20
"6242","ID",2015-01-21
"6243","NC",2015-01-21
"6244","MS",2015-01-21
"6782","CA",2015-01-21
"8006","CA",2015-01-21
"8007","VT",2015-01-21
"6780","NY",2015-01-22
"6781","IN",2015-01-22
"6240","TX",2015-01-23
"6241","NJ",2015-01-23
"6777","OH",2015-01-23
"6778","TX",2015-01-23
"6779","NH",2015-01-23
"7249","FL",2015-01-23
"7250","MT",2015-01-23
"7251","IL",2015-01-23
"8004","OH",2015-01-23
"8005","HI",2015-01-23
"6234","WA",2015-01-24
"6235","WA",2015-01-24
"6236","MO",2015-01-24
"6237","FL",2015-01-24
"6238","UT",2015-01-24
"6239","SC",2015-01-24
"6776","TX",2015-01-24
"7999","TX",2015-01-24
"8000","TX",2015-01-24
"8001","ID",2015-01-24
"8002","ID",2015-01-24
"8003","AR",2015-01-24
"6229","GA",2015-01-25
"6230","FL",2015-01-25
"6231","NC",2015-01-25
"6232","VA",2015-01-25
"6233","CA",2015-01-25
"7994","FL",2015-01-25
"7995","CT",2015-01-25
"7996","AZ",2015-01-25
"7997","OR",2015-01-25
"7998","NC",2015-01-25
"7243","GA",2015-01-26
"7244","AZ",2015-01-26
"7245","MI",2015-01-26
"7246","IL",2015-01-26
"7247","WA",2015-01-26
"7248","NV",2015-01-26
"7231","WA",2015-01-27
"7232","FL",2015-01-27
"7233","CA",2015-01-27
"7234","SC",2015-01-27
"7235","IN",2015-01-27
"7236","AZ",2015-01-27
"7237","SC",2015-01-27
"7238","NJ",2015-01-27
"7239","AZ",2015-01-27
"7240","CA",2015-01-27
"7241","MO",2015-01-27
"7242","AZ",2015-01-27
"6775","AL",2015-01-28
"7220","AL",2015-01-28
"7221","AZ",2015-01-28
"7222","MA",2015-01-28
"7223","NJ",2015-01-28
"7224","DE",2015-01-28
"7225","ME",2015-01-28
"7226","VA",2015-01-28
"7227","FL",2015-01-28
"7228","MI",2015-01-28
"7229","NY",2015-01-28
"7230","OR",2015-01-28
"6226","IL",2015-01-29
"6227","CA",2015-01-29
"6228","TX",2015-01-29
"6771","OK",2015-01-29
"6772","WA",2015-01-29
"6773","WI",2015-01-29
"6774","CA",2015-01-29
"6225","AZ",2015-01-30
"6769","WI",2015-01-30
"6770","MN",2015-01-30
"7988","CA",2015-01-30
"7989","LA",2015-01-30
"7990","CA",2015-01-30
"7991","IL",2015-01-30
"7992","CA",2015-01-30
"7993","NC",2015-01-30
"7927","CA",2015-01-31
"7928","SC",2015-01-31
"7929","VA",2015-01-31
"7930","WV",2015-01-31
"7980","KY",2015-01-31
"7981","HI",2015-01-31
"7982","WY",2015-01-31
"7983","CA",2015-01-31
"7984","MN",2015-01-31
"7985","AK",2015-01-31
"7986","OR",2015-01-31
"7987","NJ",2015-01-31
"6945","CA",2015-02-01
"6946","CA",2015-02-01
"6947","NY",2015-02-01
"6948","AZ",2015-02-01
"6949","TX",2015-02-01
"6950","OK",2015-02-01
"6951","CA",2015-02-01
"6952","AZ",2015-02-01
"6953","FL",2015-02-01
"6954","FL",2015-02-01
"6941","NH",2015-02-02
"6942","FL",2015-02-02
"6943","NM",2015-02-02
"6944","MI",2015-02-02
"7579","UT",2015-02-02
"7580","GA",2015-02-02
"6939","AZ",2015-02-03
"6940","GA",2015-02-03
"7573","AZ",2015-02-03
"7574","IA",2015-02-03
"7575","KS",2015-02-03
"7576","CA",2015-02-03
"7577","CA",2015-02-03
"7578","WV",2015-02-03
"8086","NC",2015-02-03
"8087","CA",2015-02-03
"6935","NV",2015-02-04
"6936","FL",2015-02-04
"6937","NV",2015-02-04
"6938","TN",2015-02-04
"6928","NH",2015-02-05
"6929","AZ",2015-02-05
"6930","PA",2015-02-05
"6931","CO",2015-02-05
"6932","UT",2015-02-05
"6933","CA",2015-02-05
"6934","MI",2015-02-05
"7571","AZ",2015-02-05
"7572","CO",2015-02-05
"8084","VA",2015-02-05
"8085","WV",2015-02-05
"6921","MO",2015-02-06
"6922","NJ",2015-02-06
"6923","MO",2015-02-06
"6924","CA",2015-02-06
"6925","OH",2015-02-06
"6926","NM",2015-02-06
"6927","OR",2015-02-06
"7522","PA",2015-02-06
"7523","CA",2015-02-06
"7569","IL",2015-02-06
"7570","MD",2015-02-06
"8082","LA",2015-02-06
"8083","NC",2015-02-06
"7512","PA",2015-02-07
"7513","VA",2015-02-07
"7514","CA",2015-02-07
"7515","NY",2015-02-07
"7516","OH",2015-02-07
"7517","CO",2015-02-07
"7518","UT",2015-02-07
"7519","VA",2015-02-07
"7520","CA",2015-02-07
"7521","TN",2015-02-07
"7505","CA",2015-02-08
"7506","NV",2015-02-08
"7507","FL",2015-02-08
"7508","CA",2015-02-08
"7509","CO",2015-02-08
"7510","FL",2015-02-08
"7511","PA",2015-02-08
"7503","UT",2015-02-09
"7504","OK",2015-02-09
"6920","TX",2015-02-10
"7499","ID",2015-02-10
"7500","NV",2015-02-10
"7501","CA",2015-02-10
"7502","FL",2015-02-10
"8081","FL",2015-02-10
"6911","NC",2015-02-11
"6912","SC",2015-02-11
"6913","NC",2015-02-11
"6914","AZ",2015-02-11
"6915","AZ",2015-02-11
"6916","LA",2015-02-11
"6917","VA",2015-02-11
"6918","VA",2015-02-11
"6919","FL",2015-02-11
"7490","NE",2015-02-12
"7491","SC",2015-02-12
"7492","CO",2015-02-12
"7493","CT",2015-02-12
"7494","AR",2015-02-12
"7495","FL",2015-02-12
"7496","CA",2015-02-12
"7497","FL",2015-02-12
"7498","UT",2015-02-12
"7485","ID",2015-02-13
"7486","TN",2015-02-13
"7487","CT",2015-02-13
"7488","NY",2015-02-13
"7489","OR",2015-02-13
"6907","AL",2015-02-14
"6908","TX",2015-02-14
"6909","GA",2015-02-14
"6910","FL",2015-02-14
"7483","OR",2015-02-14
"7484","TN",2015-02-14
"8080","WA",2015-02-14
"6897","CA",2015-02-15
"6898","WA",2015-02-15
"6899","OR",2015-02-15
"6900","OR",2015-02-15
"6901","WA",2015-02-15
"6902","CA",2015-02-15
"6903","CA",2015-02-15
"6904","FL",2015-02-15
"6905","ID",2015-02-15
"6906","WA",2015-02-15
"7481","VT",2015-02-15
"7482","WI",2015-02-15
"8079","FL",2015-02-15
"6896","TN",2015-02-16
"6887","PA",2015-02-17
"6888","NM",2015-02-17
"6889","WA",2015-02-17
"6890","IN",2015-02-17
"6891","NY",2015-02-17
"6892","OH",2015-02-17
"6893","WA",2015-02-17
"6894","NH",2015-02-17
"6895","FL",2015-02-17
"6879","UT",2015-02-18
"6880","FL",2015-02-18
"6881","VA",2015-02-18
"6882","NJ",2015-02-18
"6883","AZ",2015-02-18
"6884","NV",2015-02-18
"6885","DE",2015-02-18
"6886","TX",2015-02-18
"6876","IN",2015-02-19
"6877","OR",2015-02-19
"6878","MA",2015-02-19
"6873","WA",2015-02-20
"6874","ID",2015-02-20
"6875","FL",2015-02-20
"7480","SC",2015-02-20
"6869","NC",2015-02-21
"6870","FL",2015-02-21
"6871","FL",2015-02-21
"6872","ME",2015-02-21
"8074","NY",2015-02-21
"8075","FL",2015-02-21
"8076","MT",2015-02-21
"8077","WA",2015-02-21
"8078","GA",2015-02-21
"6862","AZ",2015-02-22
"6863","MA",2015-02-22
"6864","GA",2015-02-22
"6865","OR",2015-02-22
"6866","WA",2015-02-22
"6867","PA",2015-02-22
"6868","WA",2015-02-22
"6854","WA",2015-02-23
"6855","ID",2015-02-23
"6856","OH",2015-02-23
"6857","VA",2015-02-23
"6858","CA",2015-02-23
"6859","AZ",2015-02-23
"6860","NV",2015-02-23
"6861","WY",2015-02-23
"7436","MI",2015-02-23
"7478","ID",2015-02-23
"7479","ID",2015-02-23
"8073","WA",2015-02-23
"6845","FL",2015-02-24
"6846","SC",2015-02-24
"6847","PA",2015-02-24
"6848","TN",2015-02-24
"6849","LA",2015-02-24
"6850","CO",2015-02-24
"6851","OR",2015-02-24
"6852","VA",2015-02-24
"6853","WA",2015-02-24
"7435","CA",2015-02-24
"6844","AZ",2015-02-25
"7433","UT",2015-02-25
"7434","CA",2015-02-25
"8070","MI",2015-02-25
"8071","NY",2015-02-25
"8072","TX",2015-02-25
"6843","NM",2015-02-26
"7430","ID",2015-02-26
"7431","CA",2015-02-26
"7432","CA",2015-02-26
"8069","NV",2015-02-26
"6840","OH",2015-02-27
"6841","OR",2015-02-27
"6842","PA",2015-02-27
"6837","FL",2015-02-28
"6838","MS",2015-02-28
"6839","VA",2015-02-28
"7428","PA",2015-02-28
"7429","IL",2015-02-28
"7865","FL",2015-03-01
"7866","FL",2015-03-01
"7867","IL",2015-03-01
"7868","OH",2015-03-01
"7869","FL",2015-03-01
"7870","CA",2015-03-01
"7871","MA",2015-03-01
"7863","WI",2015-03-02
"7864","MI",2015-03-02
"7858","FL",2015-03-03
"7859","FL",2015-03-03
"7860","WA",2015-03-03
"7861","NC",2015-03-03
"7862","MT",2015-03-03
"7853","AK",2015-03-04
"7854","KS",2015-03-04
"7855","NM",2015-03-04
"7856","IL",2015-03-04
"7857","LA",2015-03-04
"7846","CA",2015-03-05
"7847","WA",2015-03-05
"7848","IL",2015-03-05
"7849","WA",2015-03-05
"7850","MT",2015-03-05
"7851","ID",2015-03-05
"7852","MN",2015-03-05
"7786","AZ",2015-03-06
"7787","ID",2015-03-06
"7788","SC",2015-03-06
"7789","TX",2015-03-06
"7790","PA",2015-03-06
"7791","VA",2015-03-06
"7792","CT",2015-03-06
"7793","NJ",2015-03-06
"7794","UT",2015-03-06
"7795","WA",2015-03-06
"7796","IL",2015-03-06
"7845","LA",2015-03-06
"7775","IA",2015-03-07
"7776","OR",2015-03-07
"7777","TX",2015-03-07
"7778","CA",2015-03-07
"7779","WA",2015-03-07
"7780","CO",2015-03-07
"7781","CA",2015-03-07
"7782","OR",2015-03-07
"7783","WI",2015-03-07
"7784","AK",2015-03-07
"7785","WI",2015-03-07
"7761","NJ",2015-03-08
"7762","NC",2015-03-08
"7763","FL",2015-03-08
"7764","VA",2015-03-08
"7765","NC",2015-03-08
"7766","UT",2015-03-08
"7767","NY",2015-03-08
"7768","AK",2015-03-08
"7769","CA",2015-03-08
"7770","OR",2015-03-08
"7771","UT",2015-03-08
"7772","WI",2015-03-08
"7773","VA",2015-03-08
"7774","AZ",2015-03-08
"7751","CA",2015-03-09
"7752","FL",2015-03-09
"7753","CA",2015-03-09
"7754","ID",2015-03-09
"7755","NY",2015-03-09
"7756","MA",2015-03-09
"7757","WA",2015-03-09
"7758","TN",2015-03-09
"7759","CA",2015-03-09
"7760","NY",2015-03-09
"7746","FL",2015-03-10
"7747","FL",2015-03-10
"7748","NM",2015-03-10
"7749","NH",2015-03-10
"7750","CA",2015-03-10
"7688","IL",2015-03-11
"7689","PA",2015-03-11
"7690","CO",2015-03-11
"7691","MD",2015-03-11
"7692","MD",2015-03-11
"7693","NH",2015-03-11
"7694","PA",2015-03-11
"7695","ME",2015-03-11
"7696","MD",2015-03-11
"7673","CT",2015-03-12
"7674","CA",2015-03-12
"7675","MO",2015-03-12
"7676","NV",2015-03-12
"7677","WA",2015-03-12
"7678","MA",2015-03-12
"7679","WA",2015-03-12
"7680","MA",2015-03-12
"7681","NJ",2015-03-12
"7682","CA",2015-03-12
"7683","NV",2015-03-12
"7684","CO",2015-03-12
"7685","NJ",2015-03-12
"7686","CT",2015-03-12
"7687","NC",2015-03-12
"8246","MD",2015-03-12
"8247","FL",2015-03-12
"8248","FL",2015-03-12
"8249","FL",2015-03-12
"8250","MD",2015-03-12
"6993","CO",2015-03-13
"7667","OR",2015-03-13
"7668","TX",2015-03-13
"7669","CT",2015-03-13
"7670","NJ",2015-03-13
"7671","VA",2015-03-13
"7672","NY",2015-03-13
"8244","AK",2015-03-13
"8245","AZ",2015-03-13
"9128","IN",2015-03-13
"6989","CA",2015-03-14
"6990","VT",2015-03-14
"6991","AZ",2015-03-14
"6992","TX",2015-03-14
"7661","GA",2015-03-14
"7662","AZ",2015-03-14
"7663","GA",2015-03-14
"7664","MN",2015-03-14
"7665","NJ",2015-03-14
"7666","TX",2015-03-14
"8241","NY",2015-03-14
"8242","TX",2015-03-14
"8243","FL",2015-03-14
"6986","NJ",2015-03-15
"6987","DE",2015-03-15
"6988","NJ",2015-03-15
"8231","FL",2015-03-15
"8232","MI",2015-03-15
"8233","KS",2015-03-15
"8234","CA",2015-03-15
"8235","FL",2015-03-15
"8236","MO",2015-03-15
"8237","SD",2015-03-15
"8238","IL",2015-03-15
"8239","CA",2015-03-15
"8240","AZ",2015-03-15
"8188","FL",2015-03-16
"8189","TN",2015-03-16
"8190","UT",2015-03-16
"8191","TN",2015-03-16
"8192","OK",2015-03-16
"8193","AK",2015-03-16
"8194","IL",2015-03-16
"8195","IN",2015-03-16
"8196","AZ",2015-03-16
"8197","AZ",2015-03-16
"8198","AZ",2015-03-16
"8230","TX",2015-03-16
"8177","NC",2015-03-17
"8178","GA",2015-03-17
"8179","WA",2015-03-17
"8180","MI",2015-03-17
"8181","NC",2015-03-17
"8182","MA",2015-03-17
"8183","NC",2015-03-17
"8184","NJ",2015-03-17
"8185","CA",2015-03-17
"8186","MA",2015-03-17
"8187","MN",2015-03-17
"6985","VA",2015-03-18
"7660","CA",2015-03-18
"8171","PA",2015-03-18
"8172","ME",2015-03-18
"8173","UT",2015-03-18
"8174","OR",2015-03-18
"8175","MA",2015-03-18
"8176","CA",2015-03-18
"6982","NY",2015-03-19
"6983","IL",2015-03-19
"6984","MN",2015-03-19
"8166","CO",2015-03-19
"8167","CT",2015-03-19
"8168","PA",2015-03-19
"8169","IL",2015-03-19
"8170","CA",2015-03-19
"8156","AK",2015-03-20
"8157","CA",2015-03-20
"8158","MD",2015-03-20
"8159","CA",2015-03-20
"8160","AR",2015-03-20
"8161","CA",2015-03-20
"8162","CA",2015-03-20
"8163","AZ",2015-03-20
"8164","WV",2015-03-20
"8165","MI",2015-03-20
"6980","NC",2015-03-21
"6981","MT",2015-03-21
"7609","VT",2015-03-21
"7610","VA",2015-03-21
"7611","MI",2015-03-21
"7612","OR",2015-03-21
"7653","KY",2015-03-21
"7654","CA",2015-03-21
"7655","WI",2015-03-21
"7656","WI",2015-03-21
"7657","MO",2015-03-21
"7658","FL",2015-03-21
"7659","WI",2015-03-21
"6979","WA",2015-03-22
"7605","NY",2015-03-22
"7606","AK",2015-03-22
"7607","NY",2015-03-22
"7608","CA",2015-03-22
"6977","FL",2015-03-23
"6978","ID",2015-03-23
"7601","NE",2015-03-23
"7602","MN",2015-03-23
"7603","AZ",2015-03-23
"7604","VA",2015-03-23
"8155","TN",2015-03-23
"6974","AK",2015-03-24
"6975","WA",2015-03-24
"6976","NY",2015-03-24
"8109","NJ",2015-03-24
"8110","MI",2015-03-24
"8111","VT",2015-03-24
"8112","MI",2015-03-24
"8101","WI",2015-03-25
"8102","FL",2015-03-25
"8103","WV",2015-03-25
"8104","TX",2015-03-25
"8105","AZ",2015-03-25
"8106","AK",2015-03-25
"8107","NY",2015-03-25
"8108","CT",2015-03-25
"7600","OR",2015-03-26
"8097","CA",2015-03-26
"8098","FL",2015-03-26
"8099","FL",2015-03-26
"8100","CA",2015-03-26
"6972","TN",2015-03-27
"6973","CA",2015-03-27
"7591","FL",2015-03-27
"7592","IL",2015-03-27
"7593","WI",2015-03-27
"7594","SC",2015-03-27
"7595","WI",2015-03-27
"7596","CO",2015-03-27
"7597","MA",2015-03-27
"7598","NH",2015-03-27
"7599","MA",2015-03-27
"8095","GA",2015-03-27
"8096","NC",2015-03-27
"6969","NC",2015-03-28
"6970","TX",2015-03-28
"6971","FL",2015-03-28
"7586","CA",2015-03-28
"7587","NE",2015-03-28
"7588","TX",2015-03-28
"7589","NC",2015-03-28
"7590","FL",2015-03-28
"8093","KY",2015-03-28
"8094","SC",2015-03-28
"7582","NC",2015-03-29
"7583","OR",2015-03-29
"7584","AZ",2015-03-29
"7585","MD",2015-03-29
"8089","CA",2015-03-29
"8090","TX",2015-03-29
"8091","OR",2015-03-29
"8092","IA",2015-03-29
"6964","CA",2015-03-30
"6965","GA",2015-03-30
"6966","OH",2015-03-30
"6967","TX",2015-03-30
"6968","OR",2015-03-30
"7581","WA",2015-03-30
"8088","SC",2015-03-30
"6955","MS",2015-03-31
"6956","UT",2015-03-31
"6957","OR",2015-03-31
"6958","IN",2015-03-31
"6959","IN",2015-03-31
"6960","LA",2015-03-31
"6961","MA",2015-03-31
"6962","NJ",2015-03-31
"6963","CO",2015-03-31
"8121","NY",2015-04-01
"8122","OK",2015-04-01
"8123","FL",2015-04-01
"8337","CA",2015-04-01
"8338","OH",2015-04-01
"8339","WI",2015-04-01
"8340","WI",2015-04-01
"8341","NC",2015-04-01
"8342","CO",2015-04-01
"8343","PA",2015-04-01
"8344","MO",2015-04-01
"8345","CT",2015-04-01
"8444","NY",2015-04-01
"8445","NM",2015-04-01
"8446","IA",2015-04-01
"8120","WA",2015-04-02
"8336","NM",2015-04-02
"8439","MD",2015-04-02
"8440","LA",2015-04-02
"8441","NV",2015-04-02
"8442","FL",2015-04-02
"8443","NJ",2015-04-02
"8117","CA",2015-04-03
"8118","TX",2015-04-03
"8119","FL",2015-04-03
"8333","TX",2015-04-03
"8334","CA",2015-04-03
"8335","AZ",2015-04-03
"8436","ND",2015-04-03
"8437","VT",2015-04-03
"8438","TX",2015-04-03
"8067","SC",2015-04-04
"8113","ME",2015-04-04
"8114","SC",2015-04-04
"8115","OR",2015-04-04
"8116","CA",2015-04-04
"8327","TX",2015-04-04
"8328","CA",2015-04-04
"8329","AZ",2015-04-04
"8330","MD",2015-04-04
"8331","CO",2015-04-04
"8332","PA",2015-04-04
"8320","MA",2015-04-05
"8321","MA",2015-04-05
"8322","CA",2015-04-05
"8323","IA",2015-04-05
"8324","NV",2015-04-05
"8325","CA",2015-04-05
"8326","GA",2015-04-05
"8434","IN",2015-04-05
"8435","MT",2015-04-05
"8062","WA",2015-04-06
"8063","WV",2015-04-06
"8064","MT",2015-04-06
"8065","NM",2015-04-06
"8066","TX",2015-04-06
"8433","FL",2015-04-06
"8056","FL",2015-04-07
"8057","WA",2015-04-07
"8058","WA",2015-04-07
"8059","AZ",2015-04-07
"8060","PA",2015-04-07
"8061","FL",2015-04-07
"8050","SC",2015-04-08
"8051","CA",2015-04-08
"8052","OH",2015-04-08
"8053","MA",2015-04-08
"8054","OR",2015-04-08
"8055","OH",2015-04-08
"8049","WV",2015-04-09
"8043","MD",2015-04-10
"8044","PA",2015-04-10
"8045","MN",2015-04-10
"8046","NC",2015-04-10
"8047","VT",2015-04-10
"8048","IN",2015-04-10
"8319","IL",2015-04-10
"8432","TX",2015-04-10
"8039","AL",2015-04-11
"8040","NJ",2015-04-11
"8041","AR",2015-04-11
"8042","IL",2015-04-11
"8316","CA",2015-04-11
"8317","MN",2015-04-11
"8318","NH",2015-04-11
"8422","NJ",2015-04-11
"8423","TX",2015-04-11
"8424","IL",2015-04-11
"8425","NC",2015-04-11
"8426","OR",2015-04-11
"8427","SC",2015-04-11
"8428","NM",2015-04-11
"8429","CA",2015-04-11
"8430","CA",2015-04-11
"8431","MO",2015-04-11
"8027","VA",2015-04-12
"8028","OH",2015-04-12
"8029","KY",2015-04-12
"8030","NJ",2015-04-12
"8031","PA",2015-04-12
"8032","PA",2015-04-12
"8033","OH",2015-04-12
"8034","SC",2015-04-12
"8035","IN",2015-04-12
"8036","IL",2015-04-12
"8037","CA",2015-04-12
"8038","GA",2015-04-12
"8312","PA",2015-04-12
"8313","WV",2015-04-12
"8314","AZ",2015-04-12
"8315","WA",2015-04-12
"8420","MT",2015-04-12
"8421","CA",2015-04-12
"8308","CO",2015-04-13
"8309","AZ",2015-04-13
"8310","ME",2015-04-13
"8311","WI",2015-04-13
"8301","MN",2015-04-14
"8302","NH",2015-04-14
"8303","ID",2015-04-14
"8304","NY",2015-04-14
"8305","VT",2015-04-14
"8306","AZ",2015-04-14
"8307","NC",2015-04-14
"8419","PA",2015-04-14
"7977","WA",2015-04-15
"7978","AZ",2015-04-15
"7979","NJ",2015-04-15
"8021","OK",2015-04-15
"8022","DE",2015-04-15
"8023","CT",2015-04-15
"8024","IL",2015-04-15
"8025","WI",2015-04-15
"8026","ID",2015-04-15
"8300","ID",2015-04-15
"8418","MN",2015-04-15
"7971","MO",2015-04-16
"7972","OR",2015-04-16
"7973","WA",2015-04-16
"7974","LA",2015-04-16
"7975","TX",2015-04-16
"7976","CA",2015-04-16
"8298","OR",2015-04-16
"8299","CA",2015-04-16
"8417","NY",2015-04-16
"7967","FL",2015-04-17
"7968","FL",2015-04-17
"7969","TN",2015-04-17
"7970","NY",2015-04-17
"8294","MI",2015-04-17
"8295","IN",2015-04-17
"8296","WA",2015-04-17
"8297","FL",2015-04-17
"8415","MD",2015-04-17
"8416","MI",2015-04-17
"7966","MN",2015-04-18
"8282","NY",2015-04-18
"8283","TX",2015-04-18
"8284","CA",2015-04-18
"8285","MI",2015-04-18
"8286","FL",2015-04-18
"8287","OH",2015-04-18
"8288","OR",2015-04-18
"8289","OR",2015-04-18
"8290","OH",2015-04-18
"8291","IN",2015-04-18
"8292","NY",2015-04-18
"8293","MI",2015-04-18
"8414","VA",2015-04-18
"8273","AZ",2015-04-19
"8274","WA",2015-04-19
"8275","WA",2015-04-19
"8276","FL",2015-04-19
"8277","NY",2015-04-19
"8278","NV",2015-04-19
"8279","MO",2015-04-19
"8280","MA",2015-04-19
"8281","ID",2015-04-19
"8269","TX",2015-04-20
"8270","FL",2015-04-20
"8271","WA",2015-04-20
"8272","CA",2015-04-20
"8264","VT",2015-04-21
"8265","MI",2015-04-21
"8266","GA",2015-04-21
"8267","UT",2015-04-21
"8268","AZ",2015-04-21
"7958","ID",2015-04-22
"7959","OR",2015-04-22
"7960","SC",2015-04-22
"7961","NC",2015-04-22
"7962","MS",2015-04-22
"7963","CA",2015-04-22
"7964","VA",2015-04-22
"7965","GA",2015-04-22
"8262","VA",2015-04-22
"8263","OK",2015-04-22
"8410","CO",2015-04-22
"8411","KY",2015-04-22
"8412","OH",2015-04-22
"8413","AZ",2015-04-22
"7955","IL",2015-04-23
"7956","MA",2015-04-23
"7957","IN",2015-04-23
"8256","VA",2015-04-23
"8257","UT",2015-04-23
"8258","AZ",2015-04-23
"8259","OK",2015-04-23
"8260","OH",2015-04-23
"8261","OR",2015-04-23
"7949","FL",2015-04-24
"7950","MD",2015-04-24
"7951","MO",2015-04-24
"7952","FL",2015-04-24
"7953","WI",2015-04-24
"7954","OH",2015-04-24
"8252","IN",2015-04-24
"8253","UT",2015-04-24
"8254","MI",2015-04-24
"8255","NJ",2015-04-24
"8409","MT",2015-04-24
"7946","TX",2015-04-25
"7947","OR",2015-04-25
"7948","WY",2015-04-25
"8251","CT",2015-04-25
"8405","FL",2015-04-25
"8406","WA",2015-04-25
