"","state","mday","month","year","Date"
"24613","IL",18,1,2013,2013-01-18
"25593","NC",18,1,2013,2013-01-18
"26005","OH",18,1,2013,2013-01-18
"24610","CT",19,1,2013,2013-01-19
"24611","CO",19,1,2013,2013-01-19
"25138","NC",19,1,2013,2013-01-19
"25139","SC",19,1,2013,2013-01-19
"25591","UT",19,1,2013,2013-01-19
"25592","MO",19,1,2013,2013-01-19
"26004","AK",19,1,2013,2013-01-19
"25137","AZ",20,1,2013,2013-01-20
"25589","AL",20,1,2013,2013-01-20
"25590","FL",20,1,2013,2013-01-20
"26002","FL",20,1,2013,2013-01-20
"26003","KY",20,1,2013,2013-01-20
"41140","VA",20,1,2013,2013-01-20
"24609","AL",21,1,2013,2013-01-21
"25136","GA",21,1,2013,2013-01-21
"26000","DE",21,1,2013,2013-01-21
"26001","CT",21,1,2013,2013-01-21
"24608","CO",22,1,2013,2013-01-22
"25135","PA",22,1,2013,2013-01-22
"25587","SC",22,1,2013,2013-01-22
"25588","IL",22,1,2013,2013-01-22
"25999","TX",22,1,2013,2013-01-22
"41180","SC",22,1,2013,2013-01-22
"24607","MA",23,1,2013,2013-01-23
"25134","NH",23,1,2013,2013-01-23
"25586","WA",23,1,2013,2013-01-23
"25998","OH",23,1,2013,2013-01-23
"24605","WA",24,1,2013,2013-01-24
"24606","WV",24,1,2013,2013-01-24
"25132","IN",24,1,2013,2013-01-24
"25133","NC",24,1,2013,2013-01-24
"25585","FL",24,1,2013,2013-01-24
"25996","OH",24,1,2013,2013-01-24
"25997","FL",24,1,2013,2013-01-24
"24603","ME",25,1,2013,2013-01-25
"24604","ME",25,1,2013,2013-01-25
"25131","CA",25,1,2013,2013-01-25
"25583","CA",25,1,2013,2013-01-25
"25584","TX",25,1,2013,2013-01-25
"25995","SD",25,1,2013,2013-01-25
"24602","NC",26,1,2013,2013-01-26
"25129","FL",26,1,2013,2013-01-26
"25130","KS",26,1,2013,2013-01-26
"25581","IL",26,1,2013,2013-01-26
"25582","PA",26,1,2013,2013-01-26
"25993","FL",26,1,2013,2013-01-26
"25994","FL",26,1,2013,2013-01-26
"24600","PA",27,1,2013,2013-01-27
"24601","NY",27,1,2013,2013-01-27
"25128","CA",27,1,2013,2013-01-27
"25580","NJ",27,1,2013,2013-01-27
"25991","NC",27,1,2013,2013-01-27
"25992","AZ",27,1,2013,2013-01-27
"24599","SD",28,1,2013,2013-01-28
"24598","NY",29,1,2013,2013-01-29
"25127","FL",29,1,2013,2013-01-29
"25989","MD",29,1,2013,2013-01-29
"25990","FL",29,1,2013,2013-01-29
"679","FL",30,1,2013,2013-01-30
"24597","CA",30,1,2013,2013-01-30
"25126","FL",30,1,2013,2013-01-30
"25579","TX",30,1,2013,2013-01-30
"25124","AR",31,1,2013,2013-01-31
"25125","CA",31,1,2013,2013-01-31
"25984","FL",31,1,2013,2013-01-31
"25985","AZ",31,1,2013,2013-01-31
"25986","PA",31,1,2013,2013-01-31
"25987","NM",31,1,2013,2013-01-31
"25988","WA",31,1,2013,2013-01-31
"24719","TX",1,2,2013,2013-02-01
"24720","IL",1,2,2013,2013-02-01
"25291","UT",1,2,2013,2013-02-01
"25666","CO",1,2,2013,2013-02-01
"26082","NC",1,2,2013,2013-02-01
"24718","IL",2,2,2013,2013-02-02
"25290","WV",2,2,2013,2013-02-02
"25663","TX",2,2,2013,2013-02-02
"25664","OR",2,2,2013,2013-02-02
"25665","NJ",2,2,2013,2013-02-02
"26080","TX",2,2,2013,2013-02-02
"26081","CA",2,2,2013,2013-02-02
"24716","FL",3,2,2013,2013-02-03
"24717","NC",3,2,2013,2013-02-03
"25288","CA",3,2,2013,2013-02-03
"25289","MA",3,2,2013,2013-02-03
"25661","FL",3,2,2013,2013-02-03
"25662","AL",3,2,2013,2013-02-03
"26079","CA",3,2,2013,2013-02-03
"24715","MA",4,2,2013,2013-02-04
"25249","NC",4,2,2013,2013-02-04
"25659","NJ",4,2,2013,2013-02-04
"25660","TX",4,2,2013,2013-02-04
"26078","FL",4,2,2013,2013-02-04
"25248","NM",5,2,2013,2013-02-05
"25658","LA",5,2,2013,2013-02-05
"24712","UT",6,2,2013,2013-02-06
"24713","CA",6,2,2013,2013-02-06
"24714","VT",6,2,2013,2013-02-06
"25245","OR",6,2,2013,2013-02-06
"25246","VT",6,2,2013,2013-02-06
"25247","NY",6,2,2013,2013-02-06
"25657","VT",6,2,2013,2013-02-06
"26076","SC",6,2,2013,2013-02-06
"26077","VT",6,2,2013,2013-02-06
"41732","IL",6,2,2013,2013-02-06
"25244","WA",7,2,2013,2013-02-07
"25656","TX",7,2,2013,2013-02-07
"24711","IL",8,2,2013,2013-02-08
"25243","CA",8,2,2013,2013-02-08
"25655","TN",8,2,2013,2013-02-08
"26074","FL",8,2,2013,2013-02-08
"26075","CA",8,2,2013,2013-02-08
"24709","FL",9,2,2013,2013-02-09
"24710","CA",9,2,2013,2013-02-09
"25240","WA",9,2,2013,2013-02-09
"25241","CA",9,2,2013,2013-02-09
"25242","CO",9,2,2013,2013-02-09
"25652","CA",9,2,2013,2013-02-09
"25653","SC",9,2,2013,2013-02-09
"25654","GA",9,2,2013,2013-02-09
"26073","HI",9,2,2013,2013-02-09
"24707","FL",10,2,2013,2013-02-10
"24708","NJ",10,2,2013,2013-02-10
"25650","FL",10,2,2013,2013-02-10
"25651","CA",10,2,2013,2013-02-10
"26071","OH",10,2,2013,2013-02-10
"26072","CA",10,2,2013,2013-02-10
"24706","CA",11,2,2013,2013-02-11
"25239","TN",11,2,2013,2013-02-11
"25649","NJ",11,2,2013,2013-02-11
"26070","PA",11,2,2013,2013-02-11
"26066","FL",12,2,2013,2013-02-12
"26067","CA",12,2,2013,2013-02-12
"26068","IA",12,2,2013,2013-02-12
"26069","VA",12,2,2013,2013-02-12
"26057","GA",13,2,2013,2013-02-13
"26058","IN",13,2,2013,2013-02-13
"26059","OR",13,2,2013,2013-02-13
"26060","SC",13,2,2013,2013-02-13
"26061","FL",13,2,2013,2013-02-13
"26062","CA",13,2,2013,2013-02-13
"26063","NC",13,2,2013,2013-02-13
"26064","IL",13,2,2013,2013-02-13
"26065","TX",13,2,2013,2013-02-13
"26045","CA",14,2,2013,2013-02-14
"26046","IN",14,2,2013,2013-02-14
"26047","TN",14,2,2013,2013-02-14
"26048","CA",14,2,2013,2013-02-14
"26049","TN",14,2,2013,2013-02-14
"26050","OR",14,2,2013,2013-02-14
"26051","TN",14,2,2013,2013-02-14
"26052","WA",14,2,2013,2013-02-14
"26053","OR",14,2,2013,2013-02-14
"26054","TN",14,2,2013,2013-02-14
"26055","WY",14,2,2013,2013-02-14
"26056","CT",14,2,2013,2013-02-14
"24704","AZ",15,2,2013,2013-02-15
"24705","WA",15,2,2013,2013-02-15
"25648","MS",15,2,2013,2013-02-15
"26042","IL",15,2,2013,2013-02-15
"26043","CA",15,2,2013,2013-02-15
"26044","GA",15,2,2013,2013-02-15
"41319","IL",15,2,2013,2013-02-15
"24696","AZ",16,2,2013,2013-02-16
"24697","AZ",16,2,2013,2013-02-16
"24698","KY",16,2,2013,2013-02-16
"24699","CO",16,2,2013,2013-02-16
"24700","NY",16,2,2013,2013-02-16
"24701","WA",16,2,2013,2013-02-16
"24702","CA",16,2,2013,2013-02-16
"24703","CA",16,2,2013,2013-02-16
"25647","VA",16,2,2013,2013-02-16
"24692","MI",17,2,2013,2013-02-17
"24693","TX",17,2,2013,2013-02-17
"24694","OR",17,2,2013,2013-02-17
"24695","IN",17,2,2013,2013-02-17
"24690","IN",18,2,2013,2013-02-18
"24691","LA",18,2,2013,2013-02-18
"25238","GA",18,2,2013,2013-02-18
"24684","FL",19,2,2013,2013-02-19
"24685","FL",19,2,2013,2013-02-19
"24686","SC",19,2,2013,2013-02-19
"24687","PA",19,2,2013,2013-02-19
"24688","TX",19,2,2013,2013-02-19
"24689","OK",19,2,2013,2013-02-19
"24680","FL",20,2,2013,2013-02-20
"24681","WA",20,2,2013,2013-02-20
"24682","SC",20,2,2013,2013-02-20
"24683","AZ",20,2,2013,2013-02-20
"25237","CA",20,2,2013,2013-02-20
"25646","FL",20,2,2013,2013-02-20
"25645","MA",21,2,2013,2013-02-21
"25232","PA",22,2,2013,2013-02-22
"25233","CA",22,2,2013,2013-02-22
"25234","CA",22,2,2013,2013-02-22
"25235","FL",22,2,2013,2013-02-22
"25236","NY",22,2,2013,2013-02-22
"24679","AK",23,2,2013,2013-02-23
"25226","MO",23,2,2013,2013-02-23
"25227","CA",23,2,2013,2013-02-23
"25228","SC",23,2,2013,2013-02-23
"25229","CA",23,2,2013,2013-02-23
"25230","WI",23,2,2013,2013-02-23
"25231","VA",23,2,2013,2013-02-23
"24677","MI",24,2,2013,2013-02-24
"24678","TN",24,2,2013,2013-02-24
"25640","PA",24,2,2013,2013-02-24
"25641","IL",24,2,2013,2013-02-24
"25642","CA",24,2,2013,2013-02-24
"25643","CA",24,2,2013,2013-02-24
"25644","CT",24,2,2013,2013-02-24
"26041","SC",24,2,2013,2013-02-24
"24672","FL",25,2,2013,2013-02-25
"24673","OR",25,2,2013,2013-02-25
"24674","NV",25,2,2013,2013-02-25
"24675","OH",25,2,2013,2013-02-25
"24676","CA",25,2,2013,2013-02-25
"24662","NY",26,2,2013,2013-02-26
"24663","CA",26,2,2013,2013-02-26
"24664","MO",26,2,2013,2013-02-26
"24665","TX",26,2,2013,2013-02-26
"24666","SC",26,2,2013,2013-02-26
"24667","NV",26,2,2013,2013-02-26
"24668","GA",26,2,2013,2013-02-26
"24669","TX",26,2,2013,2013-02-26
"24670","NY",26,2,2013,2013-02-26
"24671","PA",26,2,2013,2013-02-26
"24655","CA",27,2,2013,2013-02-27
"24656","FL",27,2,2013,2013-02-27
"24657","CA",27,2,2013,2013-02-27
"24658","VA",27,2,2013,2013-02-27
"24659","TX",27,2,2013,2013-02-27
"24660","NC",27,2,2013,2013-02-27
"24661","CA",27,2,2013,2013-02-27
"24649","NM",28,2,2013,2013-02-28
"24650","CA",28,2,2013,2013-02-28
"24651","NV",28,2,2013,2013-02-28
"24652","CA",28,2,2013,2013-02-28
"24653","WA",28,2,2013,2013-02-28
"24654","ID",28,2,2013,2013-02-28
"25225","TX",28,2,2013,2013-02-28
"25639","CA",28,2,2013,2013-02-28
"26040","SC",28,2,2013,2013-02-28
"24802","WV",1,3,2013,2013-03-01
"24803","AK",1,3,2013,2013-03-01
"24804","TX",1,3,2013,2013-03-01
"24805","OR",1,3,2013,2013-03-01
"25380","OH",1,3,2013,2013-03-01
"25381","FL",1,3,2013,2013-03-01
"25708","VA",1,3,2013,2013-03-01
"25709","TX",1,3,2013,2013-03-01
"26112","AZ",1,3,2013,2013-03-01
"26113","CA",1,3,2013,2013-03-01
"26114","TX",1,3,2013,2013-03-01
"26115","VA",1,3,2013,2013-03-01
"25376","DE",2,3,2013,2013-03-02
"25377","CA",2,3,2013,2013-03-02
"25378","KS",2,3,2013,2013-03-02
"25379","MN",2,3,2013,2013-03-02
"25705","WA",2,3,2013,2013-03-02
"25706","FL",2,3,2013,2013-03-02
"25707","MS",2,3,2013,2013-03-02
"26110","FL",2,3,2013,2013-03-02
"26111","OH",2,3,2013,2013-03-02
"41142","CO",2,3,2013,2013-03-02
"41320","IL",2,3,2013,2013-03-02
"24800","OH",3,3,2013,2013-03-03
"24801","RI",3,3,2013,2013-03-03
"25375","CA",3,3,2013,2013-03-03
"25702","AZ",3,3,2013,2013-03-03
"25703","MA",3,3,2013,2013-03-03
"25704","AK",3,3,2013,2013-03-03
"26108","CA",3,3,2013,2013-03-03
"26109","IL",3,3,2013,2013-03-03
"24799","MA",4,3,2013,2013-03-04
"25374","LA",4,3,2013,2013-03-04
"25701","TX",4,3,2013,2013-03-04
"26107","MA",4,3,2013,2013-03-04
"542","IL",5,3,2013,2013-03-05
"25373","NV",5,3,2013,2013-03-05
"25700","CA",5,3,2013,2013-03-05
"25699","FL",6,3,2013,2013-03-06
"26106","CO",6,3,2013,2013-03-06
"24798","CA",7,3,2013,2013-03-07
"25371","CO",7,3,2013,2013-03-07
"25372","CO",7,3,2013,2013-03-07
"25697","KS",7,3,2013,2013-03-07
"25698","SC",7,3,2013,2013-03-07
"26104","WA",7,3,2013,2013-03-07
"26105","OH",7,3,2013,2013-03-07
"24795","CA",8,3,2013,2013-03-08
"24796","OH",8,3,2013,2013-03-08
"24797","NY",8,3,2013,2013-03-08
"25328","OR",8,3,2013,2013-03-08
"25329","WA",8,3,2013,2013-03-08
"25370","KY",8,3,2013,2013-03-08
"25695","FL",8,3,2013,2013-03-08
"25696","IL",8,3,2013,2013-03-08
"26102","OH",8,3,2013,2013-03-08
"26103","WA",8,3,2013,2013-03-08
"758","OR",9,3,2013,2013-03-09
"24791","PA",9,3,2013,2013-03-09
"24792","CA",9,3,2013,2013-03-09
"24793","VA",9,3,2013,2013-03-09
"24794","WA",9,3,2013,2013-03-09
"25323","CA",9,3,2013,2013-03-09
"25324","CA",9,3,2013,2013-03-09
"25325","NY",9,3,2013,2013-03-09
"25326","CT",9,3,2013,2013-03-09
"25327","OH",9,3,2013,2013-03-09
"25692","OH",9,3,2013,2013-03-09
"25693","VA",9,3,2013,2013-03-09
"25694","OH",9,3,2013,2013-03-09
"26100","CA",9,3,2013,2013-03-09
"26101","AZ",9,3,2013,2013-03-09
"41425","ID",9,3,2013,2013-03-09
"24790","OH",10,3,2013,2013-03-10
"25322","GA",10,3,2013,2013-03-10
"25689","OR",10,3,2013,2013-03-10
"25690","CA",10,3,2013,2013-03-10
"25691","NY",10,3,2013,2013-03-10
"24789","AL",11,3,2013,2013-03-11
"26098","CA",11,3,2013,2013-03-11
"26099","HI",11,3,2013,2013-03-11
"41247","AZ",11,3,2013,2013-03-11
"24785","SC",12,3,2013,2013-03-12
"24786","TX",12,3,2013,2013-03-12
"24787","FL",12,3,2013,2013-03-12
"24788","MS",12,3,2013,2013-03-12
"25688","WA",12,3,2013,2013-03-12
"24782","IL",13,3,2013,2013-03-13
"24783","AZ",13,3,2013,2013-03-13
"24784","LA",13,3,2013,2013-03-13
"25321","CA",13,3,2013,2013-03-13
"25686","NM",13,3,2013,2013-03-13
"25687","CA",13,3,2013,2013-03-13
"24780","IA",14,3,2013,2013-03-14
"24781","UT",14,3,2013,2013-03-14
"25319","AZ",14,3,2013,2013-03-14
"25320","SC",14,3,2013,2013-03-14
"25683","WI",14,3,2013,2013-03-14
"25684","TX",14,3,2013,2013-03-14
"25685","KY",14,3,2013,2013-03-14
"41549","CA",14,3,2013,2013-03-14
"24779","TN",15,3,2013,2013-03-15
"25312","MA",15,3,2013,2013-03-15
"25313","OR",15,3,2013,2013-03-15
"25314","UT",15,3,2013,2013-03-15
"25315","TN",15,3,2013,2013-03-15
"25316","FL",15,3,2013,2013-03-15
"25317","AL",15,3,2013,2013-03-15
"25318","PA",15,3,2013,2013-03-15
"26097","WV",15,3,2013,2013-03-15
"25307","FL",16,3,2013,2013-03-16
"25308","NY",16,3,2013,2013-03-16
"25309","WI",16,3,2013,2013-03-16
"25310","TN",16,3,2013,2013-03-16
"25311","AK",16,3,2013,2013-03-16
"25682","AR",16,3,2013,2013-03-16
"41141","AK",16,3,2013,2013-03-16
"24772","OR",17,3,2013,2013-03-17
"24773","FL",17,3,2013,2013-03-17
"24774","CO",17,3,2013,2013-03-17
"24775","TX",17,3,2013,2013-03-17
"24776","AL",17,3,2013,2013-03-17
"24777","CA",17,3,2013,2013-03-17
"24778","WA",17,3,2013,2013-03-17
"24770","CO",18,3,2013,2013-03-18
"24771","PA",18,3,2013,2013-03-18
"24767","NY",19,3,2013,2013-03-19
"24768","TX",19,3,2013,2013-03-19
"24769","OK",19,3,2013,2013-03-19
"24758","FL",20,3,2013,2013-03-20
"24759","WA",20,3,2013,2013-03-20
"24760","WA",20,3,2013,2013-03-20
"24761","CA",20,3,2013,2013-03-20
"24762","LA",20,3,2013,2013-03-20
"24763","UT",20,3,2013,2013-03-20
"24764","TX",20,3,2013,2013-03-20
"24765","MA",20,3,2013,2013-03-20
"24766","IL",20,3,2013,2013-03-20
"24754","SC",21,3,2013,2013-03-21
"24755","FL",21,3,2013,2013-03-21
"24756","FL",21,3,2013,2013-03-21
"24757","NC",21,3,2013,2013-03-21
"24743","MA",22,3,2013,2013-03-22
"24744","NJ",22,3,2013,2013-03-22
"24745","NJ",22,3,2013,2013-03-22
"24746","MA",22,3,2013,2013-03-22
"24747","NH",22,3,2013,2013-03-22
"24748","DE",22,3,2013,2013-03-22
"24749","NY",22,3,2013,2013-03-22
"24750","ME",22,3,2013,2013-03-22
"24751","MI",22,3,2013,2013-03-22
"24752","WI",22,3,2013,2013-03-22
"24753","CA",22,3,2013,2013-03-22
"24737","TX",23,3,2013,2013-03-23
"24738","VA",23,3,2013,2013-03-23
"24739","FL",23,3,2013,2013-03-23
"24740","NY",23,3,2013,2013-03-23
"24741","WA",23,3,2013,2013-03-23
"24742","IN",23,3,2013,2013-03-23
"25305","CA",23,3,2013,2013-03-23
"25306","CA",23,3,2013,2013-03-23
"25680","WA",23,3,2013,2013-03-23
"25681","OH",23,3,2013,2013-03-23
"26094","IN",23,3,2013,2013-03-23
"26095","FL",23,3,2013,2013-03-23
"26096","VA",23,3,2013,2013-03-23
"24735","VA",24,3,2013,2013-03-24
"24736","CT",24,3,2013,2013-03-24
"25304","FL",24,3,2013,2013-03-24
"24734","FL",25,3,2013,2013-03-25
"25679","FL",25,3,2013,2013-03-25
"26093","MD",25,3,2013,2013-03-25
"24733","NM",26,3,2013,2013-03-26
"25303","ME",26,3,2013,2013-03-26
"25677","OR",26,3,2013,2013-03-26
"25678","ME",26,3,2013,2013-03-26
"26091","CA",26,3,2013,2013-03-26
"26092","FL",26,3,2013,2013-03-26
"24732","CT",27,3,2013,2013-03-27
"25301","IL",27,3,2013,2013-03-27
"25302","OH",27,3,2013,2013-03-27
"25675","TN",27,3,2013,2013-03-27
"25676","MA",27,3,2013,2013-03-27
"26090","AL",27,3,2013,2013-03-27
"24729","CA",28,3,2013,2013-03-28
"24730","OH",28,3,2013,2013-03-28
"24731","NC",28,3,2013,2013-03-28
"25299","NJ",28,3,2013,2013-03-28
"25300","PA",28,3,2013,2013-03-28
"25674","OR",28,3,2013,2013-03-28
"26089","FL",28,3,2013,2013-03-28
"583","IA",29,3,2013,2013-03-29
"707","NY",29,3,2013,2013-03-29
"24727","MN",29,3,2013,2013-03-29
"24728","AZ",29,3,2013,2013-03-29
"25297","KY",29,3,2013,2013-03-29
"25298","AR",29,3,2013,2013-03-29
"25673","FL",29,3,2013,2013-03-29
"41246","VA",29,3,2013,2013-03-29
"541","IL",30,3,2013,2013-03-30
"24723","OH",30,3,2013,2013-03-30
"24724","WA",30,3,2013,2013-03-30
"24725","AZ",30,3,2013,2013-03-30
"24726","CA",30,3,2013,2013-03-30
"25294","MI",30,3,2013,2013-03-30
"25295","VA",30,3,2013,2013-03-30
"25296","CA",30,3,2013,2013-03-30
"25669","FL",30,3,2013,2013-03-30
"25670","TX",30,3,2013,2013-03-30
"25671","FL",30,3,2013,2013-03-30
"25672","MA",30,3,2013,2013-03-30
"26085","CO",30,3,2013,2013-03-30
"26086","NY",30,3,2013,2013-03-30
"26087","WA",30,3,2013,2013-03-30
"26088","CA",30,3,2013,2013-03-30
"41361","MA",30,3,2013,2013-03-30
"24721","AZ",31,3,2013,2013-03-31
"24722","CA",31,3,2013,2013-03-31
"25292","TX",31,3,2013,2013-03-31
"25293","CA",31,3,2013,2013-03-31
"25667","MO",31,3,2013,2013-03-31
"25668","UT",31,3,2013,2013-03-31
"26083","CA",31,3,2013,2013-03-31
"26084","IN",31,3,2013,2013-03-31
"24810","PA",1,4,2013,2013-04-01
"25476","SC",1,4,2013,2013-04-01
"25477","IN",1,4,2013,2013-04-01
"25478","NY",1,4,2013,2013-04-01
"25715","TX",1,4,2013,2013-04-01
"25716","KY",1,4,2013,2013-04-01
"25717","OR",1,4,2013,2013-04-01
"25718","MA",1,4,2013,2013-04-01
"26120","CA",1,4,2013,2013-04-01
"26121","FL",1,4,2013,2013-04-01
"26122","CA",1,4,2013,2013-04-01
"26123","CO",1,4,2013,2013-04-01
"41339","CA",1,4,2013,2013-04-01
"24809","CA",2,4,2013,2013-04-02
"25474","WI",2,4,2013,2013-04-02
"25475","NC",2,4,2013,2013-04-02
"25714","FL",2,4,2013,2013-04-02
"24808","CA",3,4,2013,2013-04-03
"25473","MA",3,4,2013,2013-04-03
"25713","MI",3,4,2013,2013-04-03
"26118","NY",3,4,2013,2013-04-03
"26119","MA",3,4,2013,2013-04-03
"24807","KS",4,4,2013,2013-04-04
"25471","CA",4,4,2013,2013-04-04
"25472","WA",4,4,2013,2013-04-04
"25712","MN",4,4,2013,2013-04-04
"26117","IN",4,4,2013,2013-04-04
"561","FL",5,4,2013,2013-04-05
"719","CA",5,4,2013,2013-04-05
"24806","SC",5,4,2013,2013-04-05
"25428","PA",5,4,2013,2013-04-05
"25470","NC",5,4,2013,2013-04-05
"25710","TX",5,4,2013,2013-04-05
"25711","NV",5,4,2013,2013-04-05
"26116","MO",5,4,2013,2013-04-05
"41454","MD",5,4,2013,2013-04-05
"560","ME",6,4,2013,2013-04-06
"610","LA",6,4,2013,2013-04-06
"611","SC",6,4,2013,2013-04-06
"718","VA",6,4,2013,2013-04-06
"771","PA",6,4,2013,2013-04-06
"41159","CA",6,4,2013,2013-04-06
"41160","FL",6,4,2013,2013-04-06
"41277","IL",6,4,2013,2013-04-06
"41278","TX",6,4,2013,2013-04-06
"41337","MA",6,4,2013,2013-04-06
"41338","PA",6,4,2013,2013-04-06
"41453","TX",6,4,2013,2013-04-06
"41502","SC",6,4,2013,2013-04-06
"41503","VA",6,4,2013,2013-04-06
"41561","PA",6,4,2013,2013-04-06
"41562","NM",6,4,2013,2013-04-06
"41626","PA",6,4,2013,2013-04-06
"41627","IN",6,4,2013,2013-04-06
"41745","GA",6,4,2013,2013-04-06
"41746","TX",6,4,2013,2013-04-06
"559","WA",7,4,2013,2013-04-07
"717","MD",7,4,2013,2013-04-07
"41276","VA",7,4,2013,2013-04-07
"41452","FL",7,4,2013,2013-04-07
"770","AL",8,4,2013,2013-04-08
"41158","WA",8,4,2013,2013-04-08
"41450","CA",8,4,2013,2013-04-08
"41451","WA",8,4,2013,2013-04-08
"41625","MS",8,4,2013,2013-04-08
"41274","CA",9,4,2013,2013-04-09
"41275","MA",9,4,2013,2013-04-09
"41336","CA",9,4,2013,2013-04-09
"41501","MO",9,4,2013,2013-04-09
"41624","PA",9,4,2013,2013-04-09
"41744","OH",9,4,2013,2013-04-09
"558","VA",10,4,2013,2013-04-10
"41436","MA",10,4,2013,2013-04-10
"41560","FL",10,4,2013,2013-04-10
"41157","CA",11,4,2013,2013-04-11
"41273","CA",11,4,2013,2013-04-11
"41435","CA",11,4,2013,2013-04-11
"609","GA",12,4,2013,2013-04-12
"769","NV",12,4,2013,2013-04-12
"41272","OK",12,4,2013,2013-04-12
"41335","CA",12,4,2013,2013-04-12
"41449","UT",12,4,2013,2013-04-12
"41559","TX",12,4,2013,2013-04-12
"41622","FL",12,4,2013,2013-04-12
"41623","VA",12,4,2013,2013-04-12
"41743","NV",12,4,2013,2013-04-12
"557","TX",13,4,2013,2013-04-13
"607","MD",13,4,2013,2013-04-13
"608","IA",13,4,2013,2013-04-13
"716","IN",13,4,2013,2013-04-13
"768","AR",13,4,2013,2013-04-13
"41155","PA",13,4,2013,2013-04-13
"41156","VA",13,4,2013,2013-04-13
"41271","WA",13,4,2013,2013-04-13
"41334","MA",13,4,2013,2013-04-13
"41433","WI",13,4,2013,2013-04-13
"41434","TN",13,4,2013,2013-04-13
"41448","IL",13,4,2013,2013-04-13
"41558","CA",13,4,2013,2013-04-13
"41621","MN",13,4,2013,2013-04-13
"41742","NM",13,4,2013,2013-04-13
"605","PA",14,4,2013,2013-04-14
"606","VA",14,4,2013,2013-04-14
"715","PA",14,4,2013,2013-04-14
"766","NY",14,4,2013,2013-04-14
"767","PA",14,4,2013,2013-04-14
"41270","PA",14,4,2013,2013-04-14
"41432","IL",14,4,2013,2013-04-14
"41557","OH",14,4,2013,2013-04-14
"41741","CA",14,4,2013,2013-04-14
"556","OH",15,4,2013,2013-04-15
"604","WA",15,4,2013,2013-04-15
"714","NC",15,4,2013,2013-04-15
"41269","WV",15,4,2013,2013-04-15
"41333","NC",15,4,2013,2013-04-15
"41431","IN",15,4,2013,2013-04-15
"41620","KY",15,4,2013,2013-04-15
"41740","NM",15,4,2013,2013-04-15
"555","CA",16,4,2013,2013-04-16
"765","NV",16,4,2013,2013-04-16
"41154","CA",16,4,2013,2013-04-16
"41267","CA",16,4,2013,2013-04-16
"41268","OH",16,4,2013,2013-04-16
"41447","MN",16,4,2013,2013-04-16
"41556","NY",16,4,2013,2013-04-16
"41619","CT",16,4,2013,2013-04-16
"41739","WA",16,4,2013,2013-04-16
"41266","NJ",17,4,2013,2013-04-17
"41332","VA",17,4,2013,2013-04-17
"41430","IL",17,4,2013,2013-04-17
"41738","PA",17,4,2013,2013-04-17
"764","IL",18,4,2013,2013-04-18
"41555","AZ",18,4,2013,2013-04-18
"554","KY",19,4,2013,2013-04-19
"603","TX",19,4,2013,2013-04-19
"41429","CA",19,4,2013,2013-04-19
"553","IL",20,4,2013,2013-04-20
"712","MI",20,4,2013,2013-04-20
"713","IL",20,4,2013,2013-04-20
"41153","NY",20,4,2013,2013-04-20
"41331","OH",20,4,2013,2013-04-20
"41428","OR",20,4,2013,2013-04-20
"41446","NH",20,4,2013,2013-04-20
"41615","CA",20,4,2013,2013-04-20
"41616","CA",20,4,2013,2013-04-20
"41617","IN",20,4,2013,2013-04-20
"41618","FL",20,4,2013,2013-04-20
"41737","MD",20,4,2013,2013-04-20
"552","MA",21,4,2013,2013-04-21
"601","MA",21,4,2013,2013-04-21
"602","CA",21,4,2013,2013-04-21
"710","MI",21,4,2013,2013-04-21
"711","AZ",21,4,2013,2013-04-21
"763","NY",21,4,2013,2013-04-21
"41152","LA",21,4,2013,2013-04-21
"41330","HI",21,4,2013,2013-04-21
"41443","WV",21,4,2013,2013-04-21
"41444","CA",21,4,2013,2013-04-21
"41445","NM",21,4,2013,2013-04-21
"41554","MI",21,4,2013,2013-04-21
"41614","CA",21,4,2013,2013-04-21
"550","HI",22,4,2013,2013-04-22
"551","ME",22,4,2013,2013-04-22
"41150","IL",22,4,2013,2013-04-22
"41151","CO",22,4,2013,2013-04-22
"41265","AZ",22,4,2013,2013-04-22
"41328","OR",22,4,2013,2013-04-22
"41329","AZ",22,4,2013,2013-04-22
"600","MI",23,4,2013,2013-04-23
"762","TN",23,4,2013,2013-04-23
"41149","NY",23,4,2013,2013-04-23
"41553","KY",23,4,2013,2013-04-23
"41613","NE",23,4,2013,2013-04-23
"41735","NC",23,4,2013,2013-04-23
"41736","FL",23,4,2013,2013-04-23
"547","NC",24,4,2013,2013-04-24
"548","OR",24,4,2013,2013-04-24
"549","WA",24,4,2013,2013-04-24
"41146","OK",24,4,2013,2013-04-24
"41147","KS",24,4,2013,2013-04-24
"41148","KS",24,4,2013,2013-04-24
"41325","MO",24,4,2013,2013-04-24
"41326","WA",24,4,2013,2013-04-24
"41327","FL",24,4,2013,2013-04-24
"546","WI",25,4,2013,2013-04-25
"598","WA",25,4,2013,2013-04-25
"599","AZ",25,4,2013,2013-04-25
"760","TN",25,4,2013,2013-04-25
"761","ME",25,4,2013,2013-04-25
"41145","IN",25,4,2013,2013-04-25
